# Options: swalign.x -v 2 -g 11 1 -d seq50.fasta
# Fields: s. seqnum, q. seqnum, s. start, s. len, q. start, q. len, score, bit score
0	1	1	7	364	7	16	11
0	2	1	2	288	2	14	10
0	3	1	2	113	2	14	10
0	4	1	4	388	4	18	12
0	5	2	2	164	2	14	10
0	6	2	2	196	2	14	10
0	7	1	2	395	2	14	10
0	8	0	6	208	6	22	13
0	9	1	7	357	7	31	17
0	10	3	1	7	1	7	7
0	11	4	3	88	3	18	12
0	12	4	3	196	3	18	12
0	13	2	3	436	3	20	12
0	14	2	4	3	4	13	10
0	15	0	8	322	8	20	12
0	16	2	3	601	3	16	11
0	17	0	3	92	3	20	12
0	18	1	4	34	4	18	12
0	19	4	2	22	2	12	9
0	20	4	2	23	2	12	9
0	21	3	2	145	2	13	10
0	22	0	7	126	7	19	12
0	23	0	7	249	7	19	12
0	24	0	6	225	6	20	12
0	25	1	7	143	7	24	14
0	26	4	4	133	4	15	10
0	27	0	2	73	2	13	10
0	28	0	2	73	2	13	10
0	29	3	3	202	3	14	10
0	30	5	3	758	3	17	11
0	31	3	5	9	5	12	9
0	32	3	5	119	5	22	13
0	33	4	4	130	4	15	10
0	34	4	4	131	4	15	10
0	35	0	7	250	7	19	12
0	36	4	4	129	4	15	10
0	37	1	4	103	4	15	10
0	38	2	4	162	4	22	13
0	39	1	4	103	4	15	10
0	40	1	6	93	6	22	13
0	41	0	5	330	5	16	11
0	42	1	6	115	6	22	13
0	43	1	1	2	1	7	7
0	44	1	4	103	4	15	10
0	45	3	4	64	4	12	9
0	46	4	4	158	4	15	10
0	47	0	3	635	3	20	12
0	48	2	2	394	2	14	10
0	49	0	3	455	3	20	12
1	2	0	430	0	434	767	300
1	3	5	366	19	366	577	227
1	4	51	386	61	387	609	239
1	5	57	22	376	24	37	19
1	6	57	22	408	24	37	19
1	7	372	17	214	17	34	18
1	8	334	9	145	9	39	20
1	9	364	13	87	13	30	16
1	10	88	8	7	7	21	13
1	11	141	25	135	25	37	19
1	12	203	26	522	26	31	17
1	13	248	70	164	84	34	18
1	14	318	17	1	17	23	13
1	15	321	12	6	12	32	17
1	16	72	100	583	95	43	21
1	17	278	87	86	96	45	22
1	18	359	23	36	24	30	16
1	19	164	21	9	21	26	15
1	20	302	20	21	21	25	14
1	21	112	14	242	15	32	17
1	22	180	30	23	30	42	21
1	23	166	50	16	47	42	21
1	24	211	27	132	25	44	22
1	25	145	43	600	40	36	18
1	26	210	33	143	30	33	17
1	27	297	19	290	21	35	18
1	28	305	11	300	11	32	17
1	29	305	11	300	11	32	17
1	30	185	72	116	69	35	18
1	31	204	4	6	4	21	13
1	32	156	59	6	58	37	19
1	33	209	60	86	74	33	17
1	34	201	42	129	42	35	18
1	35	350	11	328	11	35	18
1	36	231	26	136	26	37	19
1	37	57	19	13	19	32	17
1	38	129	17	47	17	33	17
1	39	57	19	13	19	31	17
1	40	165	66	59	74	31	17
1	41	45	21	162	21	34	18
1	42	160	31	76	31	34	18
1	43	339	18	6	18	19	12
1	44	57	19	13	19	31	17
1	45	249	80	31	72	31	17
1	46	244	14	72	14	30	16
1	47	428	11	159	11	34	18
1	48	428	11	159	11	35	18
1	49	26	52	909	51	34	18
2	3	5	369	19	366	572	225
2	4	44	405	55	401	639	251
2	5	409	25	250	24	31	17
2	6	409	25	282	24	31	17
2	7	375	23	214	23	31	17
2	8	32	49	379	47	38	19
2	9	152	14	232	14	32	17
2	10	146	2	13	2	15	10
2	11	253	15	149	15	27	15
2	12	11	81	218	81	42	21
2	13	259	21	307	21	33	17
2	14	2	8	6	8	23	13
2	15	407	22	132	22	34	18
2	16	125	72	944	76	37	19
2	17	323	41	429	49	43	21
2	18	349	7	15	7	24	14
2	19	416	36	56	36	25	14
2	20	23	41	62	38	34	18
2	21	49	55	157	64	31	17
2	22	64	25	257	22	29	16
2	23	171	30	276	39	33	17
2	24	361	25	27	27	31	17
2	25	248	37	259	42	35	18
2	26	246	49	334	49	46	22
2	27	308	25	300	24	42	21
2	28	308	25	300	24	40	20
2	29	308	25	300	24	42	21
2	30	250	56	257	63	37	19
2	31	362	11	0	11	21	13
2	32	352	11	271	11	32	17
2	33	180	10	194	10	37	19
2	34	339	20	61	23	34	18
2	35	433	15	281	15	30	16
2	36	99	21	9	21	35	18
2	37	253	47	1	48	27	15
2	38	436	11	297	11	29	16
2	39	192	13	61	14	27	15
2	40	197	48	162	52	33	17
2	41	20	34	305	44	36	18
2	42	195	50	182	54	47	23
2	43	219	12	8	12	19	12
2	44	235	4	90	4	26	15
2	45	296	22	85	22	32	17
2	46	344	19	139	19	31	17
2	47	15	35	1174	35	40	20
2	48	54	44	390	42	36	18
2	49	54	44	391	42	33	17
3	4	59	403	53	388	835	326
3	5	426	47	66	51	36	18
3	6	426	47	98	51	36	18
3	7	452	21	132	21	31	17
3	8	364	41	420	39	30	16
3	9	211	14	203	14	31	17
3	10	126	8	0	8	27	15
3	11	429	55	109	54	32	17
3	12	206	14	243	14	36	18
3	13	20	27	213	28	43	21
3	14	445	13	15	13	28	15
3	15	434	14	431	14	34	18
3	16	379	10	389	10	34	18
3	17	142	16	355	18	35	18
3	18	15	22	4	22	25	14
3	19	113	12	52	12	26	15
3	20	113	12	53	12	26	15
3	21	300	17	241	17	30	16
3	22	397	35	51	35	40	20
3	23	215	17	176	17	36	18
3	24	172	14	85	14	32	17
3	25	168	67	187	63	43	21
3	26	198	18	44	18	36	18
3	27	330	46	9	57	32	17
3	28	0	42	232	43	35	18
3	29	306	20	106	20	31	17
3	30	245	24	164	24	42	21
3	31	91	10	1	10	21	13
3	32	208	22	276	22	31	17
3	33	198	39	44	58	55	26
3	34	198	24	46	24	40	20
3	35	106	25	88	25	38	19
3	36	173	30	162	27	28	15
3	37	296	5	14	5	25	14
3	38	198	24	46	24	32	17
3	39	423	7	53	7	22	13
3	40	62	37	161	39	41	20
3	41	94	12	77	12	31	17
3	42	223	34	201	38	39	20
3	43	266	21	3	21	23	13
3	44	80	7	20	7	23	13
3	45	226	9	78	9	24	14
3	46	205	28	330	29	36	18
3	47	50	72	372	71	42	21
3	48	50	78	371	77	40	20
3	49	240	52	769	52	37	19
4	5	391	61	242	69	48	23
4	6	391	61	274	69	44	22
4	7	405	47	302	45	43	21
4	8	226	24	370	24	37	19
4	9	329	23	139	23	32	17
4	10	273	3	12	3	16	11
4	11	80	28	140	24	26	15
4	12	169	53	348	40	31	17
4	13	169	53	350	40	37	19
4	14	220	6	3	6	21	13
4	15	334	33	6	30	33	17
4	16	152	33	96	27	41	20
4	17	132	13	320	13	34	18
4	18	33	19	8	19	23	13
4	19	123	6	46	6	28	15
4	20	324	22	36	23	29	16
4	21	131	36	126	39	34	18
4	22	69	31	251	28	39	20
4	23	39	14	333	14	31	17
4	24	144	40	28	40	32	17
4	25	186	22	250	22	34	18
4	26	232	26	191	26	34	18
4	27	125	36	44	33	40	20
4	28	125	30	44	30	28	15
4	29	125	36	44	33	39	20
4	30	186	22	249	22	50	24
4	31	349	4	12	4	18	12
4	32	152	39	138	39	32	17
4	33	10	36	81	36	34	18
4	34	254	30	70	30	29	16
4	35	173	49	140	47	33	17
4	36	419	37	16	37	29	16
4	37	165	45	12	42	37	19
4	38	348	22	329	25	32	17
4	39	50	34	52	34	28	15
4	40	191	31	192	31	53	25
4	41	216	51	12	53	33	17
4	42	191	31	214	31	42	21
4	43	276	10	14	10	19	12
4	44	187	23	31	23	29	16
4	45	275	12	95	12	27	15
4	46	103	83	281	85	38	19
4	47	385	25	778	25	45	22
4	48	13	99	321	83	35	18
4	49	385	36	814	37	46	22
5	6	0	447	32	447	2362	914
5	7	0	447	36	450	2167	839
5	8	172	10	3	10	30	16
5	9	186	23	322	28	41	20
5	10	94	8	7	8	32	17
5	11	66	10	131	11	26	15
5	12	48	33	353	32	43	21
5	13	275	50	554	49	32	17
5	14	196	4	3	4	20	12
5	15	277	64	8	72	37	19
5	16	96	24	751	30	41	20
5	17	66	60	237	60	32	17
5	18	363	11	50	11	27	15
5	19	327	13	54	13	31	17
5	20	327	13	55	13	31	17
5	21	283	17	202	17	30	16
5	22	91	96	142	96	38	19
5	23	7	19	22	19	35	18
5	24	7	19	22	19	35	18
5	25	411	29	289	29	34	18
5	26	110	19	110	19	29	16
5	27	5	16	103	16	31	17
5	28	5	16	103	16	31	17
5	29	8	18	22	20	33	17
5	30	316	56	503	58	35	18
5	31	301	6	0	6	18	12
5	32	315	41	196	42	33	17
5	33	15	11	35	11	31	17
5	34	307	33	119	39	36	18
5	35	349	22	105	22	37	19
5	36	266	78	126	75	36	18
5	37	187	16	33	16	32	17
5	38	191	25	141	31	34	18
5	39	187	16	33	16	32	17
5	40	62	27	264	28	36	18
5	41	2	24	29	24	31	17
5	42	21	18	334	18	34	18
5	43	332	12	5	13	19	12
5	44	187	16	33	16	32	17
5	45	391	53	7	53	37	19
5	46	77	13	229	15	30	16
5	47	142	66	373	62	36	18
5	48	142	66	372	62	36	18
5	49	142	66	373	62	35	18
6	7	0	479	1	485	2266	877
6	8	204	10	3	10	30	16
