# Options: ./swalign.x -s blosum62.txt -i -2 -v -a 1 -d ref-protein.fsa -q query-protein.fsa
# Fields: s. seqnum, q. seqnum, s. start, s. len, q. start, q. len, score, bit score
0	0	63	108	23	107	37	19
0	1	143	21	128	24	30	16
0	2	135	22	47	22	36	18
0	3	135	22	47	22	36	18
0	4	28	13	350	14	35	18
0	5	55	33	2	39	30	16
0	6	51	29	306	29	28	15
0	7	136	74	223	75	33	17
0	8	51	25	153	25	30	16
0	9	240	12	329	12	30	16
0	10	136	36	223	35	32	17
0	11	136	58	222	59	31	17
0	12	240	12	329	12	30	16
0	13	234	18	323	18	32	17
0	14	136	116	223	118	32	17
0	15	113	59	195	63	33	17
0	16	136	36	223	35	30	16
0	17	240	12	329	12	30	16
0	18	136	116	223	118	37	19
0	19	240	12	329	12	30	16
0	20	240	12	329	12	30	16
0	21	234	18	323	18	32	17
0	22	140	15	39	15	36	18
0	23	136	19	35	19	34	18
0	24	136	19	35	19	34	18
0	25	162	10	45	10	24	14
0	26	136	36	223	35	35	18
0	27	236	16	325	16	35	18
0	28	222	24	129	26	25	14
0	29	50	30	305	30	35	18
0	30	231	17	143	17	35	18
0	31	240	12	329	12	30	16
0	32	206	39	83	39	31	17
0	33	206	39	83	39	31	17
0	34	206	39	83	39	31	17
0	35	201	10	107	10	34	18
0	36	188	22	381	22	32	17
0	37	67	22	315	24	34	18
0	38	41	18	260	21	31	17
0	39	28	34	353	34	32	17
0	40	119	30	70	30	36	18
0	41	37	16	16	16	33	17
0	42	37	16	16	16	33	17
0	43	120	121	175	130	35	18
0	44	37	16	16	16	33	17
0	45	28	19	45	19	35	18
0	46	28	19	45	19	34	18
0	47	76	126	49	112	49	23
0	48	76	126	52	112	45	22
0	49	76	126	51	112	45	22
0	50	187	12	15	12	30	16
0	51	123	57	93	60	31	17
0	52	123	57	93	60	31	17
0	53	146	40	539	37	33	17
0	54	187	12	15	12	30	16
0	55	88	4	17	4	19	12
0	56	88	4	17	4	19	12
0	57	131	22	128	18	30	16
0	58	115	11	28	11	27	15
0	59	131	23	128	19	38	19
0	60	118	14	42	14	24	14
0	61	131	22	128	18	30	16
0	62	191	14	45	14	27	15
0	63	161	44	10	49	40	20
0	64	175	30	29	30	31	17
1	0	243	27	269	27	29	16
1	1	261	8	194	8	44	22
1	2	234	38	103	41	39	20
1	3	234	38	103	41	39	20
1	4	243	32	279	30	29	16
1	5	124	17	119	20	30	16
1	6	45	57	8	57	32	17
1	7	45	57	8	57	26	15
1	8	112	20	189	20	32	17
1	9	45	59	8	59	28	15
1	10	45	59	8	59	27	15
1	11	67	17	275	17	31	17
1	12	112	34	189	34	36	18
1	13	45	59	8	59	30	16
1	14	45	59	8	59	27	15
1	15	56	28	267	26	33	17
1	16	45	59	8	59	36	18
1	17	6	22	203	27	29	16
1	18	45	59	8	59	37	19
1	19	6	22	203	27	29	16
1	20	112	21	189	21	28	15
1	21	200	8	279	8	29	16
1	22	123	38	11	37	32	17
1	23	110	21	89	22	28	15
1	24	110	21	89	22	28	15
1	25	235	27	31	29	36	18
1	26	45	59	8	59	40	20
1	27	45	59	8	59	26	15
1	28	184	17	139	17	25	14
1	29	45	59	8	59	33	17
1	30	101	25	145	25	38	19
1	31	34	18	270	9	29	16
1	32	235	26	31	28	30	16
1	33	117	37	296	45	31	17
1	34	235	26	31	28	30	16
1	35	229	16	79	16	28	15
1	36	256	45	559	51	84	37
1	37	262	39	484	38	76	34
1	38	262	29	200	40	66	30
1	39	240	51	178	62	67	30
1	40	264	27	233	27	38	19
1	41	130	43	67	44	30	16
1	42	130	43	67	44	30	16
1	43	127	19	9	19	31	17
1	44	130	43	67	44	30	16
1	45	280	17	6	19	33	17
1	46	264	22	286	22	27	15
1	47	99	25	76	25	30	16
1	48	177	27	247	27	32	17
1	49	130	49	306	44	34	18
1	50	154	44	526	45	46	22
1	51	154	44	526	45	41	20
1	52	154	44	526	45	41	20
1	53	154	44	526	45	40	20
1	54	154	44	526	45	41	20
1	55	24	10	4	10	21	13
1	56	24	10	4	10	21	13
1	57	131	46	27	51	32	17
1	58	131	46	27	51	29	16
1	59	131	46	27	51	31	17
1	60	130	10	52	10	23	13
1	61	131	46	27	51	31	17
1	62	171	6	71	6	24	14
1	63	242	9	23	9	26	15
1	64	242	19	23	19	25	14
2	0	154	27	249	28	37	19
2	1	373	75	81	72	39	20
2	2	381	30	264	30	29	16
2	3	381	30	264	30	29	16
2	4	428	17	178	17	37	19
2	5	285	82	173	73	36	18
2	6	270	23	340	25	34	18
2	7	270	23	340	25	34	18
2	8	335	40	247	39	36	18
2	9	416	32	242	33	34	18
2	10	399	40	226	41	37	19
2	11	270	23	339	25	34	18
2	12	240	53	308	57	39	20
2	13	335	28	247	28	41	20
2	14	399	40	226	41	38	19
2	15	335	40	247	39	37	19
2	16	258	21	277	19	41	20
2	17	267	12	284	12	31	17
2	18	399	49	226	49	38	19
2	19	165	13	265	13	33	17
2	20	416	32	242	33	36	18
2	21	231	44	184	42	35	18
2	22	425	18	256	19	33	17
2	23	425	18	256	19	33	17
2	24	425	18	225	19	33	17
2	25	79	12	40	12	25	14
2	26	416	32	242	33	36	18
2	27	416	32	242	33	36	18
2	28	129	65	25	65	33	17
2	29	305	8	350	8	32	17
2	30	388	49	306	52	36	18
2	31	23	16	298	15	36	18
2	32	276	21	191	25	35	18
2	33	276	21	191	25	35	18
2	34	23	24	256	24	35	18
2	35	23	24	138	24	35	18
2	36	248	36	335	33	34	18
2	37	11	18	309	18	32	17
2	38	431	26	164	23	49	23
2	39	431	26	164	23	46	22
2	40	194	18	119	18	35	18
2	41	369	42	165	50	31	17
2	42	343	35	293	38	32	17
2	43	369	42	165	50	31	17
2	44	369	42	165	50	31	17
2	45	45	37	274	41	35	18
2	46	36	46	265	50	36	18
2	47	349	55	298	51	40	20
2	48	348	64	23	72	47	23
2	49	346	66	21	73	36	18
2	50	46	144	219	127	43	21
2	51	46	144	219	127	48	23
2	52	46	144	219	127	48	23
2	53	46	144	219	127	51	24
2	54	46	144	219	127	43	21
2	55	335	7	8	7	19	12
2	56	335	7	8	7	19	12
2	57	241	14	91	14	29	16
2	58	241	14	91	14	30	16
2	59	241	14	91	14	29	16
2	60	241	16	91	16	30	16
2	61	241	14	91	14	29	16
2	62	135	11	97	11	31	17
2	63	135	11	97	11	31	17
2	64	135	11	97	11	31	17
3	0	137	10	57	10	28	15
3	1	0	6	146	6	25	14
3	2	85	6	138	6	33	17
3	3	85	6	138	6	33	17
3	4	82	10	297	10	30	16
3	5	92	6	76	6	27	15
3	6	112	24	111	29	28	15
3	7	112	24	111	29	32	17
3	8	112	34	111	39	30	16
3	9	112	34	111	39	38	19
3	10	112	34	111	39	38	19
3	11	112	24	110	29	28	15
3	12	112	34	111	39	30	16
3	13	131	21	165	23	28	15
3	14	119	27	123	27	37	19
3	15	119	27	123	27	43	21
3	16	117	35	146	42	31	17
3	17	112	34	111	39	33	17
3	18	112	34	111	39	38	19
3	19	117	38	146	46	39	20
3	20	117	38	146	46	41	20
3	21	119	24	123	24	30	16
3	22	46	20	167	20	27	15
3	23	132	19	168	23	30	16
3	24	1	27	150	25	22	13
3	25	136	16	43	16	26	15
3	26	112	31	111	36	34	18
3	27	119	18	123	18	34	18
3	28	33	13	124	13	31	17
3	29	119	17	123	17	32	17
3	30	57	11	335	11	32	17
3	31	112	25	111	30	31	17
3	32	127	19	79	19	26	15
3	33	127	19	79	19	26	15
3	34	127	19	79	19	26	15
3	35	117	37	177	32	26	15
3	36	57	72	488	66	40	20
3	37	60	37	491	33	42	21
3	38	60	57	385	58	35	18
3	39	24	61	192	55	36	18
3	40	55	25	401	25	32	17
3	41	125	21	83	21	33	17
3	42	125	21	83	21	33	17
3	43	125	21	83	21	33	17
3	44	83	11	277	11	35	18
3	45	125	21	84	21	35	18
3	46	125	21	84	21	35	18
3	47	104	24	373	23	33	17
3	48	104	24	376	23	32	17
3	49	104	24	375	23	32	17
3	50	61	21	17	21	36	18
3	51	75	51	496	59	37	19
3	52	75	51	496	59	37	19
3	53	61	21	17	21	36	18
3	54	61	21	17	21	36	18
3	55	141	6	7	6	22	13
3	56	141	6	7	6	22	13
3	57	149	6	19	6	21	13
3	58	149	6	19	6	21	13
3	59	76	10	1	10	21	13
3	60	131	10	99	10	23	13
3	61	149	6	19	6	22	13
3	62	149	6	18	6	21	13
3	63	149	6	18	6	21	13
3	64	136	9	34	9	31	17
4	0	44	16	137	16	36	18
4	1	11	54	138	54	30	16
4	2	360	28	214	28	34	18
4	3	360	28	214	28	35	18
4	4	9	78	51	61	31	17
4	5	119	22	26	22	30	16
4	6	26	13	67	13	30	16
4	7	26	13	67	13	29	16
4	8	103	53	173	49	34	18
4	9	186	18	96	21	33	17
4	10	26	26	67	25	35	18
4	11	313	13	160	13	30	16
4	12	89	67	159	63	47	23
4	13	186	18	96	21	32	17
4	14	26	26	67	25	33	17
4	15	103	20	173	20	32	17
4	16	105	54	104	49	33	17
4	17	103	24	173	24	37	19
4	18	186	18	96	21	33	17
4	19	101	26	171	26	36	18
4	20	26	13	67	13	36	18
4	21	26	26	67	25	32	17
4	22	139	9	83	9	31	17
4	23	118	30	56	36	32	17
4	24	286	35	80	35	33	17
4	25	136	29	26	30	31	17
4	26	39	8	302	8	29	16
4	27	267	28	1	28	30	16
4	28	58	57	84	55	31	17
4	29	26	25	67	24	32	17
4	30	43	36	148	38	32	17
4	31	267	28	1	28	31	17
4	32	333	48	290	55	33	17
4	33	333	48	290	55	33	17
4	34	333	48	290	55	33	17
4	35	405	29	10	32	31	17
4	36	125	37	450	41	34	18
4	37	87	64	327	62	37	19
4	38	308	21	357	22	34	18
4	39	404	16	276	16	29	16
4	40	304	16	149	16	34	18
4	41	58	38	307	38	32	17
4	42	300	16	331	16	30	16
4	43	300	16	330	16	30	16
4	44	300	16	331	16	30	16
4	45	178	8	5	8	30	16
4	46	298	18	305	18	28	15
4	47	288	33	106	33	33	17
4	48	27	60	196	56	35	18
4	49	27	60	195	56	35	18
4	50	300	70	393	74	41	20
4	51	300	73	393	72	52	25
4	52	300	73	393	72	51	24
4	53	300	73	393	72	40	20
4	54	300	70	393	74	39	20
4	55	335	8	1	8	16	11
4	56	335	8	1	8	17	11
4	57	121	51	43	61	32	17
4	58	121	51	43	61	32	17
4	59	151	21	80	24	30	16
4	60	130	42	66	38	32	17
4	61	121	51	43	61	32	17
4	62	151	21	79	24	27	15
4	63	34	10	0	10	28	15
4	64	34	10	0	10	28	15
5	0	3	34	257	28	23	13
5	1	3	12	55	12	21	13
5	2	4	34	406	32	36	18
5	3	4	34	402	32	36	18
5	4	40	20	69	20	27	15
5	5	16	23	78	23	28	15
5	6	33	24	253	26	24	14
5	7	33	8	253	8	23	13
5	8	36	15	169	15	25	14
5	9	33	8	253	8	23	13
5	10	36	15	169	15	23	13
5	11	33	8	252	8	23	13
5	12	24	32	196	31	25	14
5	13	46	8	217	8	25	14
5	14	36	15	169	15	23	13
5	15	36	15	169	15	28	15
5	16	43	11	214	11	27	15
5	17	36	22	169	22	25	14
5	18	36	15	169	15	23	13
5	19	36	15	169	15	25	14
5	20	36	15	169	15	29	16
5	21	33	17	188	17	23	13
5	22	13	12	272	12	30	16
5	23	20	18	180	18	28	15
5	24	11	16	78	16	23	13
5	25	24	11	5	11	21	13
5	26	1	29	151	29	26	15
5	27	26	10	193	10	27	15
5	28	20	12	298	12	22	13
5	29	33	8	253	8	23	13
5	30	8	20	118	20	30	16
5	31	37	14	70	14	23	13
5	32	6	13	85	13	22	13
5	33	6	13	85	13	22	13
5	34	6	13	85	13	22	13
5	35	1	19	83	21	21	13
5	36	5	10	88	10	23	13
5	37	5	10	8	10	23	13
5	38	13	23	11	23	31	17
5	39	13	23	11	23	31	17
5	40	24	19	273	15	21	13
5	41	43	14	106	14	22	13
5	42	43	14	106	14	22	13
5	43	43	14	106	14	22	13
5	44	43	14	106	14	22	13
5	45	36	21	100	21	22	13
5	46	36	21	100	21	22	13
5	47	37	19	402	19	25	14
5	48	2	13	187	13	21	13
5	49	2	13	186	13	21	13
5	50	26	28	462	28	39	20
5	51	27	13	594	13	24	14
5	52	27	13	594	13	24	14
5	53	23	31	459	31	41	20
5	54	26	28	462	28	36	18
5	55	9	16	2	16	21	13
5	56	9	16	2	16	21	13
5	57	4	22	115	22	35	18
5	58	4	22	115	22	35	18
5	59	4	22	115	22	35	18
5	60	15	22	115	23	27	15
5	61	4	22	115	22	35	18
5	62	22	12	120	12	29	16
5	63	4	22	114	22	35	18
5	64	22	12	120	12	29	16
6	0	126	8	292	8	29	16
6	1	173	8	197	8	30	16
6	2	41	47	161	61	50	24
6	3	41	47	161	61	52	25
6	4	200	17	276	17	35	18
6	5	73	13	219	13	27	15
6	6	166	12	147	11	31	17
6	7	113	19	50	19	30	16
6	8	185	18	284	15	29	16
6	9	120	27	332	27	30	16
6	10	19	24	257	21	30	16
6	11	25	5	151	5	29	16
6	12	26	7	153	7	30	16
6	13	69	15	275	15	29	16
6	14	19	24	257	21	30	16
6	15	148	13	236	9	29	16
6	16	120	27	332	27	29	16
6	17	17	26	255	23	32	17
6	18	25	5	152	5	29	16
6	19	25	5	152	5	29	16
6	20	25	5	152	5	29	16
6	21	69	15	275	15	39	20
6	22	23	14	253	14	26	15
6	23	162	9	257	9	28	15
6	24	162	9	226	9	28	15
6	25	78	15	39	15	23	13
6	26	2	28	121	36	33	17
6	27	25	5	152	5	29	16
6	28	92	6	283	6	24	14
6	29	2	28	121	36	35	18
6	30	10	12	26	12	26	15
6	31	136	9	64	9	30	16
6	32	72	19	284	19	33	17
6	33	72	19	284	19	33	17
6	34	72	19	284	19	33	17
6	35	72	19	166	19	33	17
6	36	146	55	328	46	36	18
