# Options: swalign.x -v 2 -g 11 1 -d query-protein.fsa
# Fields: s. seqnum, q. seqnum, s. start, s. len, q. start, q. len, score, bit score
0	1	46	32	53	34	48	23
0	2	89	23	346	23	32	17
0	3	175	11	230	11	31	17
0	4	249	18	77	20	31	17
0	5	209	26	52	26	26	15
0	6	88	43	310	46	37	19
0	7	87	44	309	47	35	18
0	8	88	23	310	23	32	17
0	9	106	12	269	12	34	18
0	10	88	35	310	35	35	18
0	11	87	44	308	47	35	18
0	12	95	34	180	31	30	16
0	13	189	81	98	78	32	17
0	14	88	23	310	23	34	18
0	15	264	20	211	20	30	16
0	16	185	13	131	13	27	15
0	17	189	81	98	78	35	18
0	18	189	81	98	78	36	18
0	19	144	14	22	14	32	17
0	20	14	8	207	8	34	18
0	21	95	34	180	31	30	16
0	22	186	42	99	39	26	15
0	23	186	42	99	39	28	15
0	24	236	5	40	5	26	15
0	25	74	8	23	8	29	16
0	26	95	16	317	16	29	16
0	27	88	23	310	23	35	18
0	28	300	5	262	5	29	16
0	29	92	15	210	15	34	18
0	30	12	14	198	14	32	17
0	31	303	13	133	13	26	15
0	32	74	8	23	8	29	16
0	33	74	8	23	8	29	16
0	34	74	8	23	8	29	16
0	35	91	20	11	20	27	15
0	36	98	63	137	75	35	18
0	37	122	88	136	92	32	17
0	38	169	54	494	56	39	20
0	39	169	54	492	56	37	19
0	40	205	49	192	48	40	20
0	41	147	21	51	18	31	17
0	42	147	21	51	18	31	17
0	43	143	25	45	24	32	17
0	44	147	21	51	18	31	17
0	45	145	104	180	101	34	18
0	46	195	33	225	32	35	18
0	47	299	17	154	17	36	18
0	48	147	21	37	20	36	18
0	49	299	17	156	17	36	18
0	50	213	86	286	93	49	23
0	51	213	86	286	93	45	22
0	52	213	86	286	93	45	22
0	53	213	86	286	93	48	23
0	54	213	86	286	93	53	25
0	55	279	4	7	4	19	12
0	56	279	4	7	4	19	12
0	57	151	35	104	35	34	18
0	58	151	35	104	35	34	18
0	59	151	41	104	44	40	20
0	60	20	22	111	24	29	16
0	61	151	35	104	35	34	18
0	62	151	40	103	40	42	21
0	63	121	70	82	61	31	17
0	64	151	40	103	40	37	19
1	2	195	9	87	9	30	16
1	3	195	9	87	9	30	16
1	4	117	36	46	36	32	17
1	5	95	10	2	10	28	15
1	6	187	39	142	39	30	16
1	7	187	39	142	39	30	16
1	8	174	52	134	47	30	16
1	9	148	27	44	27	31	17
1	10	148	27	44	27	33	17
1	11	135	40	27	43	27	15
1	12	106	21	249	21	30	16
1	13	163	18	93	18	26	15
1	14	148	27	44	27	33	17
1	15	148	27	44	27	33	17
1	16	163	18	93	18	26	15
1	17	111	64	13	58	37	19
1	18	121	45	242	41	30	16
1	19	111	64	13	58	36	18
1	20	148	27	44	27	30	16
1	21	186	38	141	37	28	15
1	22	18	17	184	17	33	17
1	23	18	17	184	17	32	17
1	24	207	12	139	12	28	15
1	25	150	6	55	6	18	12
1	26	93	11	45	11	31	17
1	27	110	65	20	51	40	20
1	28	65	15	196	15	29	16
1	29	148	27	44	27	33	17
1	30	239	8	327	8	25	14
1	31	93	11	45	11	31	17
1	32	237	14	319	14	32	17
1	33	237	14	319	14	27	15
1	34	237	14	319	14	32	17
1	35	146	10	163	10	23	13
1	36	3	58	285	56	35	18
1	37	191	11	579	11	39	20
1	38	191	9	231	9	38	19
1	39	194	6	234	6	37	19
1	40	22	124	83	122	47	23
1	41	75	123	153	126	59	27
1	42	75	124	153	130	63	29
1	43	75	126	153	129	69	31
1	44	75	124	153	130	64	29
1	45	75	102	154	88	47	23
1	46	59	116	166	109	46	22
1	47	114	75	38	85	44	22
1	48	131	63	0	63	51	24
1	49	131	47	0	43	48	23
1	50	145	22	417	22	38	19
1	51	147	27	542	27	47	23
1	52	147	27	542	27	47	23
1	53	113	44	533	40	40	20
1	54	145	22	417	22	38	19
1	55	247	3	5	3	16	11
1	56	245	5	3	5	17	11
1	57	30	26	36	24	25	14
1	58	101	33	12	37	28	15
1	59	101	33	12	37	27	15
1	60	101	56	12	56	31	17
1	61	30	26	36	24	25	14
1	62	3	31	23	31	24	14
1	63	31	25	34	25	34	18
1	64	101	38	30	38	35	18
2	3	0	469	0	465	2371	918
2	4	9	455	0	444	662	260
2	5	218	12	93	12	33	17
2	6	342	17	99	17	34	18
2	7	38	16	318	16	35	18
2	8	284	97	13	81	45	22
2	9	284	97	13	81	48	23
2	10	284	97	13	81	33	17
2	11	38	16	317	16	35	18
2	12	342	39	55	39	41	20
2	13	284	97	13	81	35	18
2	14	284	97	13	81	35	18
2	15	342	39	55	39	44	22
2	16	323	58	36	58	31	17
2	17	342	39	55	39	46	22
2	18	323	58	36	58	40	20
2	19	342	39	55	39	44	22
2	20	350	13	160	13	33	17
2	21	323	58	36	58	34	18
2	22	172	55	70	54	31	17
2	23	172	55	70	54	32	17
2	24	172	30	70	31	30	16
2	25	213	6	33	6	24	14
2	26	323	58	36	58	38	19
2	27	41	13	321	13	35	18
2	28	420	45	78	40	32	17
2	29	183	7	288	7	34	18
2	30	388	57	39	70	34	18
2	31	342	17	99	17	34	18
2	32	298	20	312	20	28	15
2	33	206	11	279	11	27	15
2	34	298	20	312	20	28	15
2	35	291	12	32	12	28	15
2	36	134	9	572	9	37	19
2	37	134	17	501	17	39	20
2	38	7	39	356	40	40	20
2	39	109	33	174	35	37	19
2	40	304	34	34	29	35	18
2	41	133	18	3	17	26	15
2	42	426	17	292	17	29	16
2	43	261	16	17	16	29	16
2	44	426	17	292	17	29	16
2	45	413	53	5	58	29	16
2	46	442	12	155	12	27	15
2	47	189	17	3	17	34	18
2	48	259	20	307	20	33	17
2	49	259	20	306	20	31	17
2	50	178	20	147	20	33	17
2	51	62	18	582	20	35	18
2	52	62	18	582	20	35	18
2	53	178	20	147	20	33	17
2	54	178	20	147	20	33	17
2	55	206	8	1	8	23	13
2	56	206	8	1	8	22	13
2	57	329	19	20	19	23	13
2	58	422	27	21	27	29	16
2	59	422	27	21	27	27	15
2	60	50	36	23	36	27	15
2	61	329	19	20	19	28	15
2	62	113	33	25	30	27	15
2	63	192	51	62	55	31	17
2	64	209	8	137	8	28	15
3	4	9	451	0	444	676	265
3	5	218	12	93	12	34	18
3	6	338	17	99	17	36	18
3	7	338	17	99	17	36	18
3	8	284	93	13	81	53	25
3	9	284	93	13	81	56	26
3	10	284	93	13	81	41	20
3	11	338	17	98	17	36	18
3	12	284	93	13	81	44	22
3	13	284	93	13	81	36	18
3	14	284	93	13	81	43	21
3	15	338	39	55	39	45	22
3	16	284	93	13	81	36	18
3	17	338	39	55	39	47	23
3	18	284	93	13	81	42	21
3	19	338	39	55	39	45	22
3	20	33	26	280	24	33	17
3	21	319	58	36	58	35	18
3	22	172	45	70	44	32	17
3	23	172	30	70	31	31	17
3	24	172	30	70	31	30	16
3	25	213	6	33	6	26	15
3	26	319	58	36	58	39	20
3	27	41	13	321	13	35	18
3	28	4	10	313	10	33	17
3	29	209	23	131	21	36	18
3	30	384	57	39	70	34	18
3	31	338	17	99	17	36	18
3	32	333	26	140	25	29	16
3	33	333	26	140	25	29	16
3	34	333	26	140	25	29	16
3	35	206	11	161	11	27	15
3	36	85	58	537	44	40	20
3	37	134	17	501	17	39	20
3	38	87	34	302	34	40	20
3	39	109	33	174	35	37	19
3	40	298	36	32	31	36	18
3	41	133	18	3	17	26	15
3	42	422	17	292	17	29	16
3	43	261	16	17	16	29	16
3	44	422	17	292	17	29	16
3	45	287	22	308	22	31	17
3	46	287	22	308	22	31	17
3	47	189	17	3	17	34	18
3	48	259	20	307	20	33	17
3	49	259	20	306	20	31	17
3	50	178	20	147	20	33	17
3	51	441	20	303	20	35	18
3	52	441	20	303	20	35	18
3	53	178	20	147	20	33	17
3	54	178	20	147	20	33	17
3	55	206	8	1	8	23	13
3	56	206	8	1	8	22	13
3	57	325	19	20	19	23	13
3	58	418	27	21	27	29	16
3	59	418	27	21	27	27	15
3	60	50	36	23	36	27	15
3	61	325	19	20	19	28	15
3	62	113	33	25	30	27	15
3	63	292	23	25	23	32	17
3	64	208	12	60	16	25	14
4	5	329	27	50	35	28	15
4	6	328	44	6	43	45	22
4	7	323	40	184	35	47	23
4	8	79	40	245	40	38	19
4	9	248	17	108	17	32	17
4	10	323	40	184	35	42	21
4	11	323	40	183	35	47	23
4	12	79	40	245	40	40	20
4	13	328	61	6	56	40	20
4	14	323	40	184	35	42	21
4	15	248	41	108	41	34	18
4	16	328	61	6	56	41	20
4	17	248	45	108	43	32	17
4	18	323	40	184	35	41	20
4	19	241	10	51	10	30	16
4	20	328	44	6	43	33	17
4	21	323	40	184	35	36	18
4	22	247	26	210	27	35	18
4	23	28	18	153	10	31	17
4	24	28	18	153	10	31	17
4	25	349	25	26	25	28	15
4	26	328	44	6	43	42	21
4	27	156	7	209	7	31	17
4	28	342	15	153	15	30	16
4	29	328	44	6	43	39	20
4	30	77	33	47	33	30	16
4	31	328	44	6	43	40	20
4	32	260	34	212	34	27	15
4	33	177	26	307	26	31	17
4	34	330	44	10	41	26	15
4	35	24	22	102	19	28	15
4	36	142	19	263	18	33	17
4	37	296	15	479	15	37	19
4	38	282	28	362	32	40	20
4	39	221	60	278	58	37	19
4	40	307	55	53	65	34	18
4	41	310	22	103	22	36	18
4	42	310	22	103	22	36	18
4	43	310	22	103	22	36	18
4	44	310	22	103	22	36	18
4	45	331	41	26	41	42	21
4	46	331	41	26	41	36	18
4	47	151	71	268	82	39	20
4	48	114	150	81	176	36	18
4	49	114	150	80	176	36	18
4	50	184	63	208	84	35	18
4	51	159	18	382	18	32	17
4	52	6	36	161	37	32	17
4	53	275	76	521	76	35	18
4	54	185	62	209	83	33	17
4	55	313	7	4	7	21	13
4	56	313	7	4	7	21	13
4	57	329	20	127	20	29	16
4	58	329	20	127	20	29	16
4	59	223	13	50	13	28	15
4	60	396	28	67	28	30	16
4	61	329	20	127	20	29	16
4	62	156	38	75	36	30	16
4	63	222	13	48	13	32	17
4	64	39	17	129	17	26	15
5	6	4	49	0	49	52	25
5	7	4	49	0	49	45	22
5	8	4	26	0	26	41	20
5	9	4	26	0	26	47	23
5	10	4	26	0	26	44	22
5	11	6	47	1	47	44	22
5	12	4	26	0	26	40	20
5	13	4	26	0	26	42	21
5	14	4	26	0	26	44	22
5	15	10	20	6	20	37	19
5	16	4	26	0	26	42	21
5	17	4	26	0	26	42	21
5	18	4	26	0	26	43	21
5	19	4	26	0	26	42	21
5	20	4	26	0	26	41	20
5	21	4	26	0	26	44	22
5	22	5	23	7	23	49	23
5	23	8	20	10	20	47	23
5	24	8	20	10	20	47	23
5	25	8	20	2	20	48	23
5	26	4	26	0	26	44	22
5	27	4	49	0	49	41	20
5	28	8	20	4	20	35	18
5	29	4	215	0	226	54	25
5	30	10	21	17	21	51	24
5	31	4	26	0	26	50	24
5	32	8	20	2	20	48	23
5	33	8	20	2	20	48	23
5	34	8	20	2	20	48	23
5	35	151	37	28	37	41	20
5	36	37	60	413	60	52	25
5	37	37	60	334	60	61	28
5	38	91	13	183	13	35	18
5	39	62	33	2	29	32	17
5	40	31	37	85	39	33	17
5	41	14	18	309	17	30	16
5	42	14	8	309	8	31	17
5	43	38	42	179	41	29	16
5	44	14	8	309	8	31	17
5	45	95	18	298	18	29	16
5	46	38	39	180	38	29	16
5	47	163	52	401	54	31	17
5	48	36	38	371	38	32	17
5	49	180	35	422	35	34	18
5	50	14	31	86	29	31	17
5	51	27	16	161	16	30	16
5	52	50	30	37	30	32	17
5	53	27	16	161	16	31	17
5	54	14	30	86	28	36	18
5	55	108	12	1	12	21	13
5	56	116	8	9	8	21	13
5	57	203	12	5	12	25	14
5	58	203	12	5	12	25	14
5	59	195	20	0	17	28	15
5	60	44	44	40	35	26	15
5	61	203	12	5	12	25	14
5	62	203	12	4	12	25	14
5	63	203	12	4	12	27	15
5	64	79	13	65	13	27	15
6	7	0	373	0	373	1859	721
6	8	0	373	0	373	1473	572
6	9	0	373	0	373	1436	558
6	10	0	373	0	373	1447	562
6	11	2	371	1	371	1843	715
6	12	0	373	0	373	1442	560
6	13	0	373	0	373	1418	551
6	14	0	373	0	373	1426	554
6	15	0	373	0	373	1374	534
6	16	0	373	0	373	1419	551
6	17	0	373	0	373	1361	529
6	18	0	373	0	373	1458	566
6	19	0	373	0	373	1374	534
6	20	0	373	0	373	1367	531
6	21	0	373	0	373	1407	547
6	22	6	351	12	349	628	247
6	23	6	354	12	352	625	245
6	24	6	354	12	321	546	215
6	25	7	35	5	35	74	33
6	26	0	371	0	371	1538	597
6	27	0	372	0	372	1589	617
6	28	6	354	6	353	489	193
6	29	0	372	0	372	1465	569
6	30	6	365	17	345	283	114
6	31	0	372	0	372	1473	572
6	32	7	350	5	337	490	193
6	33	7	350	5	337	485	191
6	34	7	350	5	337	491	194
6	35	125	202	0	194	223	91
6	36	95	35	447	32	30	16
6	37	74	39	179	38	35	18
6	38	151	29	205	29	32	17
6	39	147	32	4	35	31	17
6	40	23	61	343	60	47	23
6	41	16	47	194	56	40	20
6	42	16	47	194	56	40	20
6	43	16	47	194	56	40	20
6	44	16	47	194	56	40	20
6	45	25	38	212	39	36	18
6	46	9	51	28	51	36	18
6	47	202	14	395	14	33	17
6	48	23	31	22	37	33	17
6	49	191	23	385	23	34	18
6	50	208	37	473	36	41	20
6	51	208	52	473	51	47	23
6	52	208	52	473	51	47	23
6	53	208	37	473	36	40	20
6	54	208	25	473	25	43	21
6	55	5	6	0	6	16	11
6	56	5	6	0	6	17	11
6	57	163	29	2	23	37	19
6	58	163	29	2	23	37	19
6	59	163	29	2	23	37	19
6	60	164	28	3	22	33	17
6	61	163	29	2	23	34	18
6	62	164	28	2	22	30	16
6	63	173	19	5	19	30	16
6	64	173	38	5	39	30	16
7	8	0	373	0	373	1480	575
7	9	0	373	0	373	1436	558
7	10	0	373	0	373	1456	565
